entity_id,entity_type,timestamp,source_ip,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,time_since_last_event_sec,ip_changed_flag,device_changed_flag,user_event_count_recent,ip_event_count_recent,entity_type_encoded,auth_method_encoded,resource_accessed_encoded,iso_score,predicted_class,risk_score
use_36b82481,user,2023-02-11 00:41:00,21.28.192.38,categories,certificate,91.37836637686236,auth -> read -> exit,"Mozilla/5.0 (Windows 95) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/50.0.894.0 Safari/534.1",normal,0,5,546180.0,1,0,0,0,2,1,263,0.12517525341075703,normal,99.9993
use_9912316a,user,2023-03-06 13:21:00,28.211.101.55,categories/explore/blog,password,99.01617379352167,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.24.6",normal,13,0,87900.0,0,0,1,0,2,2,297,0.06602090197112287,normal,99.99925
use_aca5e2fd,user,2023-01-06 09:24:00,192.119.104.219,categories,password,134.77353792024448,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/53.0.859.0 Safari/533.2",normal,9,4,12214.0,1,1,30,0,2,2,263,0.06465386819786412,normal,99.99454
use_7631de9d,user,2023-03-07 21:58:00,98.20.204.213,search/tag,password,97.45963591189889,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),normal,21,1,121380.0,0,0,0,0,2,2,862,0.07244185813649828,normal,99.99854
use_3b33f3d8,user,2023-04-19 21:45:00,41.199.143.184,wp-content/category/search,biometric,103.07091162568122,auth -> read -> exit,Opera/8.83.(Windows 95; gd-GB) Presto/2.9.172 Version/12.00,normal,21,2,28800.0,0,0,0,0,2,0,1099,0.16235361474357696,normal,99.99895
use_5129950d,user,2023-06-27 11:52:00,24.192.42.5,main/blog,biometric,52.65332118124719,auth -> read -> exit,Opera/9.20.(X11; Linux x86_64; lg-UG) Presto/2.9.169 Version/10.00,normal,11,1,148920.0,0,0,0,0,2,0,624,0.10620977679023763,normal,99.99765
use_7466ef02,user,2023-01-26 16:47:00,201.79.36.235,posts/category/search,password,48.70701430986409,auth -> read -> exit,Opera/8.73.(X11; Linux x86_64; bho-IN) Presto/2.9.166 Version/11.00,normal,16,3,72360.0,0,0,0,0,2,2,732,0.13274202666799545,normal,99.99807
ser_34323ec6,service_account,2023-05-22 16:06:00,62.46.200.169,blog/blog/categories,certificate,99.23152591842845,auth -> read -> exit,FW_v2.0_MAC_74:a6:f4:c0:a0:58,normal,16,0,134940.0,0,0,2,0,1,1,181,0.041923687291073874,normal,99.99584
use_6c4596f6,user,2023-07-18 15:25:00,209.165.114.61,app/main/posts,token,120.05242380822553,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/535.14.2 (KHTML, like Gecko) Version/5.0.2 Safari/535.14.2",normal,15,1,22200.0,0,0,1,0,2,3,133,0.12952190457820917,normal,99.999405
edg_0f44704f,edge_device,2023-05-19 08:02:00,108.235.250.92,blog/categories/search,certificate,102.49081720724485,auth -> read -> exit,FW_v4.0_MAC_80:3f:ef:9b:ce:8b,normal,8,4,17760.0,0,0,30,0,0,1,189,0.11052661255672902,normal,99.99913
use_7631de9d,user,2023-05-21 05:27:00,98.20.204.213,search/tag,certificate,153.10880731334362,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),normal,5,6,70260.0,0,0,0,0,2,1,862,0.10278444004825837,normal,99.9992
use_a21150f9,user,2023-05-10 19:18:00,148.207.214.156,explore/categories,biometric,130.62567279644864,auth -> read -> exit,Opera/8.65.(X11; Linux x86_64; ckb-IQ) Presto/2.9.187 Version/12.00,normal,19,2,10920.0,0,0,14,0,2,0,459,0.08405804960167612,normal,99.99696
use_0a4e2552,user,2023-01-09 11:00:12,217.124.251.238,/login,password,0.0,auth_failed,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mi-NZ) AppleWebKit/535.9.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.9.3",brute_force,11,0,2.0,1,0,29,0,2,2,0,0.007676043644112007,normal,99.99454
use_3803dcee,user,2023-06-22 18:46:00,94.151.95.32,explore,token,82.80988681942557,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:4.0; bhb-IN) AppleWebKit/532.9.3 (KHTML, like Gecko) Version/4.0.3 Safari/532.9.3",normal,18,3,47040.0,0,0,14,0,2,3,447,0.12368776696337358,normal,99.99807
edg_07388ba4,edge_device,2023-07-10 23:12:00,150.129.245.214,categories/categories/wp-content,password,132.01456575724342,auth -> read -> exit,FW_v4.0_MAC_16:fc:9e:59:fb:13,normal,23,0,118980.0,0,0,15,0,0,2,285,-0.05500582415514765,normal,99.91054
use_664fa663,user,2023-01-20 21:00:16,108.242.220.37,/login,password,0.0,auth_failed,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.7o9868.0 Mobile/27K889 Safari/531.1",brute_force,21,4,2.0,1,0,16,0,2,2,0,0.07624989301704721,normal,99.9987
edg_3e49fd09,edge_device,2023-01-20 06:00:58,102.243.212.176,/login,password,0.0,auth_failed,Opera/8.58.(X11; Linux i686; hsb-DE) Presto/2.9.175 Version/12.00,credential_stuffing,6,4,18001.0,1,1,1,19,0,2,0,0.11335574435491602,brute_force,99.981674
use_5df06e8c,user,2023-03-03 20:27:00,49.214.13.158,main,biometric,137.91910100494556,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.809.0 Safari/536.0",normal,20,4,99180.0,0,0,0,0,2,0,616,0.11825429135711091,normal,99.99803
use_6a5943ce,user,2023-01-18 00:00:37,23.77.240.130,/login,password,0.0,auth_failed,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),credential_stuffing,0,2,4417.0,1,1,33,19,2,2,0,0.10997784303344171,normal,99.99655
use_c958e75e,user,2023-07-17 15:01:00,6.237.70.182,categories/search/main,certificate,178.92846367112898,auth -> read -> exit,Opera/8.38.(X11; Linux x86_64; ky-KG) Presto/2.9.174 Version/10.00,normal,15,0,44160.0,0,0,2,0,2,1,336,0.06143553496841825,normal,99.994125
use_3ccec76c,user,2023-01-16 20:00:30,185.47.195.98,/login,password,0.0,auth_failed,Opera/8.11.(X11; Linux i686; mai-IN) Presto/2.9.165 Version/12.00,credential_stuffing,20,0,43223.0,1,1,5,19,2,2,0,0.14523142809275197,normal,99.997185
ser_acdabacc,service_account,2023-07-12 08:25:00,220.235.186.181,posts,certificate,146.6985028822826,auth -> read -> exit,FW_v2.0_MAC_ee:7e:14:29:d6:a1,normal,8,2,126180.0,0,0,2,0,1,1,704,0.0025129627790829723,normal,99.98766
use_75366b9f,user,2023-07-31 10:15:00,83.127.132.69,categories,password,138.1741994820461,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),normal,10,0,31020.0,0,0,0,0,2,2,263,0.03522455798106283,normal,99.99593
use_29d4beef,user,2023-05-22 09:17:00,24.163.105.158,blog/wp-content/search,password,127.81349775508554,auth -> read -> exit,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/38.0.882.0 Safari/532.0",normal,9,0,208680.0,0,0,0,0,2,2,261,-0.006937021147134681,normal,99.99873
use_a55871e3,user,2023-05-25 03:27:00,203.13.253.202,tag/explore,password,111.73654603905572,auth -> read -> exit,Opera/8.32.(Windows 98; wal-ET) Presto/2.9.180 Version/11.00,normal,3,3,49680.0,0,0,15,0,2,2,921,0.07215497966336792,normal,99.99902
use_c958e75e,user,2023-06-02 00:34:00,6.237.70.182,categories/search/main,certificate,88.06510736481141,auth -> read -> exit,Opera/8.38.(X11; Linux x86_64; ky-KG) Presto/2.9.174 Version/10.00,normal,0,4,54180.0,0,0,2,0,2,1,336,0.048401648725791335,normal,99.99735
edg_9e2aa4ac,edge_device,2023-02-13 03:17:00,69.56.161.185,tag/tag,password,129.59429130719752,auth -> read -> exit,FW_v2.0_MAC_58:e2:d4:8b:6e:3a,normal,3,0,114240.0,0,0,0,0,0,2,968,0.07247037466741779,brute_force,99.98174
use_69785221,user,2023-01-12 15:00:04,27.177.157.58,/login,password,0.0,auth_failed,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),brute_force,15,3,2.0,1,0,15,0,2,2,0,0.06115362406327163,normal,99.99763
use_7631de9d,user,2023-05-06 19:28:00,98.20.204.213,search/tag,biometric,126.0028217738518,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),normal,19,5,119100.0,0,0,0,0,2,0,862,0.09101850063176509,normal,99.999344
use_dea4ae17,user,2023-01-19 08:00:28,219.162.10.197,/login,password,0.0,auth_failed,Opera/8.19.(Windows NT 6.2; dz-BT) Presto/2.9.187 Version/12.00,brute_force,8,3,2.0,1,0,14,0,2,2,0,0.1581344197304284,normal,99.99925
use_5d65a441,user,2023-07-10 01:57:00,109.175.48.85,list,token,137.0590375068885,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),normal,1,0,397860.0,1,0,15,0,2,3,537,0.1281689482758847,normal,99.9989
use_8ed8a80d,user,2023-01-01 00:20:00,142.37.98.78,category/tag,certificate,104.89573037651402,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; cmn-TW) AppleWebKit/535.10.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.10.3",normal,0,6,999999.0,1,1,3,0,2,1,428,0.09524584817459641,normal,99.99925
edg_42c21797,edge_device,2023-07-05 07:11:00,7.87.51.44,categories,password,171.05683312245867,auth -> read -> exit,FW_v4.0_MAC_c2:c2:7d:ff:ac:83,normal,7,2,47100.0,1,0,1,0,0,2,263,0.0508511873265961,normal,99.99764
edg_2d174fc9,edge_device,2023-03-16 19:12:00,184.164.131.212,search/wp-content/categories,certificate,118.75526686267862,auth -> read -> exit,FW_v1.0_MAC_46:df:89:a5:7d:2c,normal,19,3,56040.0,0,0,2,0,0,1,880,0.1164054953560204,normal,99.99883
use_dd6ac7b8,user,2023-04-15 11:53:00,8.4.182.250,list/tag/app,password,120.54355432877614,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7 rv:5.0; gd-GB) AppleWebKit/533.40.7 (KHTML, like Gecko) Version/5.0 Safari/533.40.7",normal,11,5,25440.0,0,0,0,0,2,2,595,0.10032751878962204,normal,99.99801
use_d2d33488,user,2023-06-22 03:09:00,212.91.33.182,tag/main/blog,biometric,140.19813134880448,auth -> read -> exit,Mozilla/5.0 (Android 4.2.2; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,normal,3,3,85920.0,0,0,0,0,2,0,941,0.1493573980796855,normal,99.998924
use_df0f06cb,user,2023-01-18 21:00:00,109.104.145.83,/restricted_zone_20,password,9999.0,auth -> dump_database -> zip -> exfiltrate,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),low_and_slow_exfiltration,21,2,14400.0,1,0,15,0,2,2,12,0.11791521395480437,normal,99.99744
edg_d6c6f45c,edge_device,2023-01-13 18:37:00,151.98.234.245,blog/posts/explore,password,110.7237276885041,auth -> read -> exit,FW_v3.0_MAC_36:25:08:22:07:86,normal,18,4,34569.0,1,1,1,0,0,2,226,0.06363882824801748,credential_stuffing,99.974236
use_9912316a,user,2023-06-07 18:51:00,28.211.101.55,list,biometric,125.84429693932871,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.24.6",normal,18,2,118140.0,0,0,1,0,2,0,537,0.10914236677217937,normal,99.99932
use_de3ce88b,user,2023-07-19 18:21:00,158.110.152.194,app/app,token,161.78594069254132,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),normal,18,2,56640.0,0,0,1,0,2,3,83,0.03292305757022396,normal,99.99901
use_36b82481,user,2023-05-27 03:40:00,209.224.87.90,categories,password,102.21451574377248,auth -> read -> exit,"Mozilla/5.0 (Windows 95) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/50.0.894.0 Safari/534.1",normal,3,5,74700.0,0,0,0,0,2,2,263,0.08443971472301037,normal,99.99937
use_4a193501,user,2023-06-17 14:35:00,114.166.80.78,blog/wp-content,biometric,116.3382091389293,auth -> read -> exit,Opera/8.65.(X11; Linux i686; quz-PE) Presto/2.9.162 Version/11.00,normal,14,5,663240.0,1,0,1,0,2,0,256,0.08141318165536549,normal,99.99906
use_949077c2,user,2023-06-15 00:18:00,205.104.85.74,list/categories,token,71.82848465638148,auth -> read -> exit,Mozilla/5.0 (Windows NT 5.0; lzh-TW; rv:1.9.1.20) Gecko/3303-02-27 12:44:03 Firefox/3.6.2,normal,0,3,110160.0,1,0,1,0,2,3,549,0.06907995077585216,normal,99.99911
ser_acdabacc,service_account,2023-02-03 03:40:00,220.235.186.181,posts,token,135.8791863537172,auth -> read -> exit,FW_v2.0_MAC_ee:7e:14:29:d6:a1,normal,3,4,82800.0,0,0,2,0,1,3,704,0.09365179403345814,normal,99.99447
use_980cb95c,user,2023-06-16 09:50:00,67.29.131.74,explore,password,127.13392089417178,auth -> read -> exit,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/33.0.873.0 Safari/534.1",normal,9,4,148140.0,0,0,0,0,2,2,447,0.09842373942536853,normal,99.99936
edg_3acb43a3,edge_device,2023-04-10 00:06:00,117.137.222.203,category,password,158.12536863226643,auth -> read -> exit,FW_v1.0_MAC_3c:60:39:10:d6:08,normal,0,0,290100.0,0,0,1,0,0,2,360,-0.009741962759484246,credential_stuffing,99.97304
edg_0f44704f,edge_device,2023-02-16 08:11:00,108.235.250.92,app,certificate,112.41249681842042,auth -> read -> exit,FW_v4.0_MAC_80:3f:ef:9b:ce:8b,normal,8,3,55200.0,0,0,30,0,0,1,82,0.027424813587553554,normal,99.99797
use_69efafb1,user,2023-04-21 11:07:00,61.6.32.66,explore/posts/posts,password,166.0659232011565,auth -> read -> exit,Opera/9.18.(Windows NT 6.1; hu-HU) Presto/2.9.190 Version/10.00,normal,11,4,67140.0,1,0,14,0,2,2,506,0.10560018473763155,normal,99.999146
use_15b24e1d,user,2023-06-05 23:39:00,148.11.60.59,categories/posts,password,151.21048862019714,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),normal,23,0,19200.0,0,0,1,0,2,2,319,0.12840991009103875,normal,99.99838
use_b864ca08,user,2023-07-13 22:48:00,36.252.26.8,category/categories/list,certificate,155.4629111565009,auth -> read -> exit,Mozilla/5.0 (Android 4.0.1; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,normal,22,3,504780.0,0,0,1,0,2,1,377,0.14477148040515392,normal,99.998924
use_3b33f3d8,user,2023-03-28 09:16:00,41.199.143.184,wp-content/category/search,password,86.87720066488362,auth -> read -> exit,Opera/8.83.(Windows 95; gd-GB) Presto/2.9.172 Version/12.00,normal,9,1,217440.0,0,0,0,0,2,2,1099,0.11502653568980409,normal,99.99945
edg_9ea556aa,edge_device,2023-01-20 20:00:32,94.30.4.77,/login,password,0.0,auth_failed,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.829.0 Safari/536.1",credential_stuffing,20,4,50413.0,1,1,15,19,0,2,0,0.11537077158458059,normal,99.99739
use_8ed8a80d,user,2023-04-19 07:48:00,142.37.98.78,category/tag,password,116.23003844182436,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; cmn-TW) AppleWebKit/535.10.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.10.3",normal,7,2,73560.0,0,0,3,0,2,2,428,0.07860785355432676,normal,99.99724
use_ec170298,user,2023-04-15 03:03:00,27.223.221.233,blog,certificate,118.99245074460012,auth -> read -> exit,Mozilla/5.0 (Android 4.4.4; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,normal,3,5,66960.0,0,0,28,0,2,1,169,0.06877890292748967,normal,99.99901
use_21ebfaa9,user,2023-01-22 14:00:30,80.200.88.197,/login,password,0.0,auth_failed,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/19.0.891.0 Mobile/34Q611 Safari/534.0",credential_stuffing,14,6,61176.0,1,1,1,19,2,2,0,0.09147628962052307,normal,99.998024
edg_105291d3,edge_device,2023-01-08 12:00:16,175.207.111.150,/login,password,0.0,auth_failed,FW_v3.0_MAC_c4:10:92:d1:5c:45,brute_force,12,6,2.0,1,0,28,0,0,2,0,-0.06676894341088524,impossible_travel,99.535095
edg_d6c6f45c,edge_device,2023-04-06 13:35:00,151.98.234.245,list/wp-content/app,certificate,160.78155669692234,auth -> read -> exit,FW_v3.0_MAC_36:25:08:22:07:86,normal,13,3,51360.0,0,0,1,0,0,1,610,0.13955392509085396,brute_force,99.97379
use_6c4596f6,user,2023-07-22 09:06:00,209.165.114.61,tags/category,token,134.80602933934506,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/535.14.2 (KHTML, like Gecko) Version/5.0.2 Safari/535.14.2",normal,9,5,190080.0,0,0,1,0,2,3,1007,0.10040933303482463,normal,99.998924
use_dea4ae17,user,2023-04-13 18:53:00,92.45.250.26,blog,biometric,86.20888811565044,auth -> read -> exit,Opera/8.19.(Windows NT 6.2; dz-BT) Presto/2.9.187 Version/12.00,normal,18,3,34980.0,0,0,14,0,2,0,169,0.15124004177855033,normal,99.99839
use_ce9e1a11,user,2023-02-02 12:36:00,128.128.44.124,posts/search/tags,password,95.26163248695715,auth -> read -> exit,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4496-11-26 08:33:29 Firefox/3.8,normal,12,3,24780.0,0,0,0,0,2,2,772,0.13824639739473088,normal,99.99909
use_46a56fe8,user,2023-03-13 09:01:00,109.72.180.198,tag,token,106.71997618070289,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),normal,9,0,68640.0,1,0,17,0,2,3,888,0.09889282658516046,normal,99.9995
use_69efafb1,user,2023-06-24 16:03:00,61.6.32.66,tags,token,123.40483038677226,auth -> read -> exit,Opera/9.18.(Windows NT 6.1; hu-HU) Presto/2.9.190 Version/10.00,normal,16,5,341100.0,0,0,14,0,2,3,984,0.139137557788915,normal,99.996506
use_3dbc3093,user,2023-01-11 10:00:00,91.186.129.67,/restricted_zone_61,password,9999.0,auth -> dump_database -> zip -> exfiltrate,Opera/9.99.(Windows NT 11.0; ff-SN) Presto/2.9.167 Version/12.00,lateral_movement,10,2,91740.0,1,0,0,0,2,2,46,0.06718324167248058,normal,99.998535
use_46a56fe8,user,2023-02-27 20:23:00,62.253.165.84,tag,token,84.57492249023593,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),normal,20,0,332940.0,0,0,17,0,2,3,888,0.10546289987694613,normal,99.99696
use_28e213bc,user,2023-03-13 06:24:00,165.0.225.92,wp-content,token,172.02125863267858,auth -> read -> exit,Opera/8.60.(X11; Linux x86_64; pt-PT) Presto/2.9.175 Version/10.00,normal,6,0,26040.0,0,0,14,0,2,3,1070,0.12638632860102839,normal,99.9995
use_5df06e8c,user,2023-04-11 10:12:00,49.214.13.158,main,password,88.5015126620812,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.809.0 Safari/536.0",normal,10,1,86880.0,0,0,0,0,2,2,616,0.06373995381111153,normal,99.99941
use_df0f06cb,user,2023-07-02 10:44:00,112.96.237.245,wp-content/search/list,token,126.49184622743846,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),normal,10,6,106140.0,0,0,15,0,2,3,1127,0.051877313280941806,normal,99.9982
use_c6b6e4ad,user,2023-02-05 07:34:00,41.115.192.16,main,biometric,123.789425984496,auth -> read -> exit,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.5o2717.0 Mobile/99K799 Safari/534.1",normal,7,6,68760.0,0,0,15,0,2,0,616,0.13657607627499713,normal,99.99928
edg_105291d3,edge_device,2023-07-14 06:47:00,4.123.103.77,tags,biometric,90.93113834059356,auth -> read -> exit,FW_v3.0_MAC_c4:10:92:d1:5c:45,normal,6,4,58080.0,0,0,28,0,0,0,984,-0.001411052803754198,lateral_movement,60.92492
use_50647c59,user,2023-06-11 07:55:00,212.168.117.99,app/search/search,token,123.84322805980489,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),normal,7,6,22680.0,1,0,14,0,2,3,149,0.09359896643746252,normal,99.998215
use_c17af08a,user,2023-05-20 02:58:00,71.4.125.205,list,password,147.06977283391157,auth -> read -> exit,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2; rv:1.9.4.20) Gecko/7971-03-13 01:44:44 Firefox/10.0,normal,2,5,158160.0,0,0,29,0,2,2,537,0.10729324633872972,normal,99.99863
use_4eb9047d,user,2023-01-16 21:25:00,79.62.35.72,tag/app,biometric,141.59273826444547,auth -> read -> exit,Mozilla/5.0 (Windows NT 5.01; uz-UZ; rv:1.9.0.20) Gecko/9909-11-24 22:22:46 Firefox/3.6.8,normal,21,0,66720.0,0,0,2,0,2,0,889,0.08675013524637482,normal,99.998
use_89456f27,user,2023-06-20 13:08:00,33.196.53.12,category,biometric,96.11853449897296,auth -> read -> exit,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/7196-08-19 23:10:52 Firefox/3.6.14,normal,13,1,260340.0,0,0,1,0,2,0,360,0.009717021995708341,normal,99.99932
use_664fa663,user,2023-03-01 16:58:00,112.22.182.40,categories,token,106.28344382042413,auth -> read -> exit,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.7o9868.0 Mobile/27K889 Safari/531.1",normal,16,2,104280.0,0,0,16,0,2,3,263,0.06902907298807326,normal,99.99913
use_3dbc3093,user,2023-02-24 11:35:00,120.114.128.60,posts,password,107.2101955539522,auth -> read -> exit,Opera/9.99.(Windows NT 11.0; ff-SN) Presto/2.9.167 Version/12.00,normal,11,4,165660.0,0,0,0,0,2,2,704,0.07674422118959301,normal,99.99831
use_bd17c5e8,user,2023-07-06 07:16:00,209.53.58.56,category/posts/main,certificate,45.095100263372274,auth -> read -> exit,Opera/8.62.(Windows 98; Win 9x 4.90; fil-PH) Presto/2.9.183 Version/11.00,normal,7,3,88380.0,1,0,3,0,2,1,414,0.06665481500338888,normal,99.99107
use_28e213bc,user,2023-05-04 12:14:00,165.0.225.92,wp-content,certificate,113.9851870393057,auth -> read -> exit,Opera/8.60.(X11; Linux x86_64; pt-PT) Presto/2.9.175 Version/10.00,normal,12,3,288120.0,0,0,14,0,2,1,1070,0.09385486439181351,normal,99.99729
use_956d80e4,user,2023-03-08 16:34:00,33.180.150.68,tag/explore/posts,token,109.6873044146967,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9 rv:2.0; sat-IN) AppleWebKit/535.15.6 (KHTML, like Gecko) Version/5.0 Safari/535.15.6",normal,16,2,22740.0,0,0,1,0,2,3,927,0.15787230342048097,normal,99.9995
use_de3ce88b,user,2023-01-08 19:00:24,174.161.19.235,/login,password,0.0,auth_failed,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ak-GH) AppleWebKit/534.9.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.9.2",credential_stuffing,19,6,10811.0,1,1,1,19,2,2,0,0.1252633950531944,normal,99.99925
edg_e7b33085,edge_device,2023-07-14 18:26:00,168.169.192.232,app,biometric,75.44114454653675,auth -> read -> exit,FW_v1.0_MAC_7e:ec:19:56:dd:ca,normal,18,4,21840.0,0,0,1,0,0,0,82,0.026836770839450352,credential_stuffing,99.97627
use_db87d29c,user,2023-06-08 08:44:00,157.162.52.71,blog,token,109.60042278264883,auth -> read -> exit,Opera/9.36.(X11; Linux x86_64; sl-SI) Presto/2.9.172 Version/10.00,normal,8,3,186180.0,0,0,16,0,2,3,169,0.11662711159619604,normal,99.99541
edg_2d174fc9,edge_device,2023-01-18 00:00:01,23.77.240.130,/login,password,0.0,auth_failed,Mozilla/5.0 (Android 4.4; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,credential_stuffing,0,2,3588.0,1,1,2,19,0,2,0,0.1264062554621299,normal,99.99938
